"ID","Question","Option1","Option2","Option3","Option4","Option5","Option6","Option7","Option8","Option9"
"","","","","","","","00:00:01.0473410","","",""
"","","","","","","00:00:01.0229768","","","",""
"","","","","","","","00:00:00.9953171","","",""
"","","","","","","00:00:01.5788982","","","",""
"","","","","","00:00:01.3291172","","","","",""
"","","","","","","","","","00:00:01.1348003",""
"","","","","","","","","","","00:00:01.4437434"
"5","What is the capital of the Thailand?","Lhasa","Taipei","Kathmandu","Manila","Dhaka","Hanoi","Jakarta","Kuala Lumpur","Bangkok"
"","","Idle","Slightly Possitive","Moderately Negative","Highly Negative","Slightly Negative","Highly Possitive","Idle","Moderately Possitive","Moderately Negative"
"","","","","","","","","","","00:00:04.7164733"
"","","","","","","","","","00:00:00.9372699",""
"","","","","","","","","00:00:00.8096469","",""
"","","","","","00:00:00.9529961","","","","",""
"","","00:00:00.6915897","","","","","","","",""
"","","","00:00:00.9457641","","","","","","",""
"","","","","00:00:00.4605618","","","","","",""
"","","","","","","","00:00:00.4420680","","",""
"","","","","","","","","","","00:00:01.3034775"
"6","From which country does pizza originate?","Belgium","France","Finland","England","Italy","Switzerland","Scotland","Germany","Mexico"
"","","Moderately Possitive","Highly Negative","Idle","Moderately Negative","Highly Possitive","Slightly Negative","Idle","Moderately Negative","Slightly Possitive"
"","","","","","","","","","","00:00:03.5223479"
"","","","","","","00:00:01.0876347","","","",""
"7","Lara Croft is a fictional character and the protagonist of which video game series?","Prince of Persia","Overwatch","The Last of Us","Assassins Creed","Ark Raider","Heavy Rain","Tomb Raider","Treasure Raider","Raiders of the Lost Ark"
"","","Idle","Idle","Moderately Negative","Slightly Possitive","Moderately Possitive","Highly Negative","Highly Possitive","Slightly Negative","Moderately Negative"
"","","","","","","00:00:03.5922078","","","",""
"","","","","","00:00:01.3514667","","","","",""
"","","","","","","","","00:00:00.1536683","",""
"","","","","","","","","00:00:00.0647676","",""
"","","","","","00:00:00.3594973","","","","",""
"","","","","","","00:00:00.0196435","","","",""
"","","","","","","","","","","00:00:00.1715942"
"","","","","","","","","","","00:00:01.4394956"
"","","","","","","","","","00:00:01.4050838",""
"","","","","","","00:00:00.0211596","","","",""
"","","","00:00:00.9304889","","","","","","",""
"","","","","00:00:00.8525719","","","","","",""
"","","","00:00:00.0415573","","","","","","",""
"","","00:00:00.6793353","","","","","","","",""
"","","","","","00:00:00.5234346","","","","",""
"","","","","","","","","00:00:00.9637947","",""
"8","What city was once called New Amsterdam?","Los Angeles","Boston","Washington D.C.","Philadelphia","New Orleans","Houston","Newark","New York City","Chicago"
"","","Highly Possitive","Moderately Negative","Idle","Slightly Possitive","Moderately Negative","Highly Negative","Idle","Moderately Possitive","Slightly Negative"
"","","","","","","","","00:00:05.5604428","",""
"","","","","","00:00:00.1061033","","","","",""
"","","","","","","","","00:00:00.6216360","",""
"","","","","","","","","","00:00:01.2327171",""
"","","","","","","","","","","00:00:00.6446525"
"","","","","","","","00:00:00.4727846","","",""
"","","","","","","00:00:00.4236678","","","",""
"","","","","00:00:00.6283046","","","","","",""
"","","","00:00:00.6339600","","","","","","",""
"","","00:00:00.9428646","","","","","","","",""
"","","","","","","00:00:00.0198351","","","",""
"","","","","","","","","","00:00:00.0223393",""
"","","","","","","","","","00:00:01.0063639",""
"9","In which country is the Mount Everest situated?","United States","Japan","Tanzania","Sri Lanka","Vietnam","India","Kazakhistan","Nepal","Russia"
"","","Moderately Negative","Idle","Slightly Possitive","Slightly Negative","Highly Negative","Moderately Negative","Moderately Possitive","Idle","Highly Possitive"
"","","","","","","","","","00:00:05.9370616",""
"","","","","","","","","00:00:00.0443916","",""
"","","","","","","","","","00:00:00.0593003",""
"","","","","","","","","00:00:01.2261040","",""
"","","","","","","","","","00:00:00.0213561",""
"","","","","","","","","","","00:00:00.9255159"
"","","","","","","","00:00:00.8101938","","",""
"","","","","","","","","","","00:00:00.7397002"
"","","","","","","","","","00:00:00.0440698",""
"","","","","","","","","00:00:00.8359695","",""
"","","","","","","","","","00:00:00.4027113",""
"10","What do badminton players strike with their racquets?","Shuttleblock","Shuttleshock","Shuttlemock","Shuttlecock","Shuttleknock","Shuttleflock","Shuttlefrock","Shuttlechock","Shuttlehock"
"","","Moderately Negative","Moderately Possitive","Idle","Slightly Negative","Slightly Possitive","Idle","Highly Possitive","Moderately Negative","Highly Negative"
"","","","","","","","","","00:00:03.0448690",""
"","","","","","00:00:01.6522492","","","","",""
"","","","","","00:00:00.0423316","","","","",""
"","","","","","","00:00:00.0448294","","","",""
"","","","","","","","","","00:00:00.0895058",""
"","","","","","","","","00:00:00.0452924","",""
"","","","","","00:00:00.9116609","","","","",""
"","","","","","","00:00:00.5329234","","","",""
"","","","","","","","00:00:00.5017829","","",""
"","","","","","","","","","","00:00:00.4652842"
"","","","","","","","","","00:00:00.4441193",""
"","","","","","","","","00:00:02.2659574","",""
"","","","","00:00:00.0214193","","","","","",""
"","","","","00:00:00.4134702","","","","","",""
"","","","00:00:00.0651005","","","","","","",""
"","","00:00:00.9270500","","","","","","","",""
"","","","","","00:00:01.4178237","","","","",""
"11","Which character was lacking a heart in The Wizard of Oz?","Toto","Wicked witch","Glinda","Dorothy","Angry apple tree","The wizard","The Tin Man","The Lion","The Scarecrow"
"","","Moderately Negative","Idle","Slightly Negative","Highly Negative","Idle","Moderately Possitive","Highly Possitive","Moderately Negative","Slightly Possitive"
"","","","","","","00:00:08.6144941","","","",""
"","","","","","","","","","","00:00:02.1192672"
"","","","","","","","","","00:00:00.0442738",""
"","","","","","","","","00:00:04.0076365","",""
"","","","","","","","","00:00:07.3493736","",""
"","","","","","","","","","00:00:00.0671617",""
"","","","","","","","","","00:00:05.9747134",""
"","","","","","","","","","","00:00:00.0868148"
"","","","","","","","","","","00:00:07.1829177"
"","","","","","","","","","00:00:00.2192378",""
"","","","","","","","","00:00:01.0506095","",""
"12","Who directed 2001 A Space Odyssey?","Stanley Kubrick","James Cameron","Woody Allen","Tom Hanks","Steven Spielberg","Martin Scorsese","Quentin Tarantino","Robin Williams","Drew Barrymore"
"","","Moderately Negative","Idle","Slightly Possitive","Slightly Negative","Moderately Possitive","Highly Negative","Idle","Moderately Negative","Highly Possitive"
"","","","","","","","","00:00:02.1156250","",""
"","","","","","","00:00:00.0433935","","","",""
"","","","","00:00:00.3185199","","","","","",""
"","","","","","","00:00:00.0855609","","","",""
"","","","","","","","","00:00:00.0681758","",""
"","","","","","00:00:00.0656269","","","","",""
"","","00:00:01.3179911","","","","","","","",""
"","","","00:00:00.4242922","","","","","","",""
"","","","","00:00:00.6009884","","","","","",""
"","","","","","","","00:00:01.1009170","","",""
"","","","","","","","","","","00:00:00.5117115"
"","","","","","","","","","00:00:00.2187086",""
"","","","","","","","","","","00:00:00.8109479"
"","","","","","","","","","00:00:00.3443615",""
"","","","","","","","","00:00:00.2206668","",""
"","","","","","00:00:00.0206062","","","","",""
"","","00:00:00.0202822","","","","","","","",""
"","","00:00:00.0416495","","","","","","","",""
"","","00:00:00.1690207","","","","","","","",""
"13","Who directed Reservoir Dogs?","James Cameron","Drew Barrymore","Stanley Kubrick","Tom Hanks","Woody Allen","Quentin Tarantino","Robin Williams","Steven Spielberg","Martin Scorsese"
"","","Idle","Moderately Negative","Moderately Possitive","Moderately Negative","Idle","Highly Possitive","Slightly Possitive","Slightly Negative","Highly Negative"
"","","00:00:02.8140665","","","","","","","",""
"","","","","","","00:00:00.1249713","","","",""
"","","","","","","","00:00:00.1064246","","",""
"","","","","","","","00:00:01.7619373","","",""
"","","","","","","","","","","00:00:00.4276091"
"","","","","","","","","","00:00:00.3886921",""
"","","","","","","00:00:00.4932336","","","",""
"","","","","","00:00:00.5112317","","","","",""
"","","","","","","","","00:00:00.4442046","",""
"","","","","","00:00:00.0472902","","","","",""
"","","","00:00:00.1098833","","","","","","",""
"","","","00:00:00.3381805","","","","","","",""
"","","","","00:00:00.4267200","","","","","",""
"","","","00:00:00.0406886","","","","","","",""
"","","00:00:00.3876020","","","","","","","",""
"","","","00:00:00.0645837","","","","","","",""
"","","","","00:00:00.9669536","","","","","",""
"","","","","","","","00:00:00.2594630","","",""
"14","Which one is used to make Vodka?","Blackberry","Pearl","Grapes","Apples","Strawberries","Wheat","Oranges","Potatoes","Lemons"
"","","Moderately Possitive","Moderately Negative","Slightly Negative","Highly Negative","Slightly Possitive","Highly Possitive","Idle","Moderately Negative","Idle"
"","","","","","","","00:00:04.6385945","","",""
"","","","","","","00:00:00.0436053","","","",""
"","","","","","","","","","00:00:00.9107734",""
"","","","","","","","","","","00:00:00.8415341"
"","","","","","","","00:00:00.0449691","","",""
"","","","","","","","00:00:00.7443775","","",""
"","","","","00:00:00.0440553","","","","","",""
"","","","","00:00:00.6805868","","","","","",""
"","","","00:00:00.8829346","","","","","","",""
"","","00:00:00.6519443","","","","","","","",""
"","","","","","00:00:00.5724318","","","","",""
"","","","","","","","","00:00:00.0654713","",""
"","","","","","","","","","00:00:00.4647311",""
"15","Which of the following is widely used to make beer?","Strawberries","Oranges","Apples","Grapes","Pearl","Potatoes","Blackberry","Wheat","Lemons"
"","","Idle","Idle","Moderately Negative","Highly Negative","Slightly Negative","Highly Possitive","Slightly Possitive","Moderately Possitive","Moderately Negative"
"","","","","","","","","","00:00:04.6937912",""
"","","","","","","00:00:00.2846345","","","",""
"","","","","","","","","","00:00:01.3701269",""
"16","Where is Acropolis located at?","Italy","France","Syria","Lebanon","Turkey","Spain","Greece","Iran","Mexico"
"","","Idle","Slightly Negative","Moderately Possitive","Highly Negative","Slightly Possitive","Idle","Highly Possitive","Moderately Negative","Moderately Negative"
"","","","","","","","","","00:00:05.8291221",""
"","","","","","","","","00:00:02.3935263","",""
"17","Samsung Electronics is a company from which country?","Hong Kong","China","Taiwan","Malaysia","Japan","Vietnam","Indonesia","South Korea","Thailand"
"","","Slightly Possitive","Highly Negative","Moderately Negative","Idle","Idle","Slightly Negative","Highly Possitive","Moderately Negative","Moderately Possitive"
"","","","","","","","","00:00:04.2869583","",""
"","","","","","","","","","00:00:01.4130057",""
"","","","","","","00:00:01.2764654","","","",""
"","","","","","","","00:00:00.5789315","","",""
"","","","","00:00:00.7990626","","","","","",""
"","","","00:00:00.4930881","","","","","","",""
"","","00:00:01.0967108","","","","","","","",""
"","","","","","00:00:00.0201034","","","","",""
"","","","","","","","","00:00:00.5684906","",""
"","","","","","00:00:00.1952786","","","","",""
"","","","","","00:00:00.4749068","","","","",""
"","","","","","","","","","00:00:00.0440118",""
"","","","","","","","","","00:00:00.3627120",""
"18","What was the English term for a German submarine during World War Two?","D-boat","F-boat","S-boat","G-boat","N-boat","C-boat","H-boat","W-boat","U-boat"
"","","Highly Negative","Moderately Negative","Highly Possitive","Moderately Negative","Moderately Possitive","Slightly Negative","Idle","Idle","Slightly Possitive"
"","","","","","","","","","00:00:08.8849093",""
"","","","","","","","00:00:00.0156827","","",""
"","","","","00:00:01.1608422","","","","","",""
"","","","","","","","00:00:00.7294000","","",""
"","","","","","","","","","00:00:00.4998709",""
"","","","","","","","","00:00:00.4922042","",""
"","","","","","00:00:00.6930914","","","","",""
"","","00:00:00.7474607","","","","","","","",""
"","","","","","","","","","00:00:00.0206467",""
"","","","","","","","","","","00:00:00.0218504"
"","","","","","","","","","","00:00:00.2386457"
"19","Who plays Lara Croft in the Tomb Raider series of films?","Emma Stone","Julia Roberts","Minnie Driver","Nicole Kidman","Jennifer Lawrence","Jennifer Aniston","Angelina Jolie","Nell McAndrew","Scarlett Johanson"
"","","Highly Possitive","Slightly Negative","Idle","Moderately Possitive","Slightly Possitive","Idle","Highly Negative","Moderately Negative","Moderately Negative"
"","","","","","","","","","","00:00:02.1860717"
"","","","","","","","","","00:00:00.0477689",""
"","","","","","","","","00:00:01.9526112","",""
"","","","","","00:00:00.4086062","","","","",""
"","","","","","","00:00:00.0445136","","","",""
"","","","","","","","00:00:00.2849717","","",""
"","","","","","","","","","00:00:00.0423514",""
"","","","","","","","","00:00:00.5582617","",""
"20","Within which Italian city does the Vatican City lie?","Genoa","Rome","Milan","Turin","Venice","Florence","Pisa","Naples","Siena"
"","","Slightly Possitive","Idle","Idle","Moderately Negative","Moderately Possitive","Highly Negative","Slightly Negative","Highly Possitive","Moderately Negative"
"","","","","","","","","00:00:05.0197880","",""
"","","","","","","00:00:00.0213318","","","",""
"","","","","00:00:00.2453170","","","","","",""
"","","","00:00:01.2602028","","","","","","",""
"","","","","00:00:00.6197535","","","","","",""
"","","","","","","","00:00:00.7328035","","",""
"","","","","","","","","","","00:00:00.5621612"
"","","","","","","","","","00:00:01.7727754",""
"","","","","","","","","00:00:00.6242804","",""
"","","","","","00:00:00.8808719","","","","",""
"","","","","","","00:00:00.7302603","","","",""
"","","00:00:00.3897239","","","","","","","",""
"","","","00:00:00.5275757","","","","","","",""
"21","Who composed The Nutcracker?","Verdi ","Vivaldi ","Beethoven","Bach","Puccini ","Tchaikovsky","Handel","Chopin ","Mozart"
"","","Moderately Negative","Idle","Slightly Negative","Moderately Negative","Highly Negative","Idle","Slightly Possitive","Moderately Possitive","Highly Possitive"
"","","","00:00:04.3435983","","","","","","",""
"","","","","","","","00:00:01.7449578","","",""
"","","","","","","00:00:00.0441086","","","",""
"","","","","","00:00:00.2594663","","","","",""
"","","","","","","","","00:00:01.1700138","",""
"","","","","","","","","","00:00:01.1874911",""
"","","","","","","","","","","00:00:01.3254920"
"","","","","","","00:00:01.0635224","","","",""
"","","","","00:00:01.1604528","","","","","",""
"","","","00:00:00.6948768","","","","","","",""
"","","00:00:00.7212074","","","","","","","",""
"","","","","","00:00:00.3396329","","","","",""
"","","","","","","00:00:00.0413944","","","",""
"","","","","","","","00:00:00.7921545","","",""
"","","","","","","00:00:00.7647064","","","",""
"","","","","","","","","","00:00:01.1157353",""
"22","In the bible, who was found in a basket amongst the bullrushes?","Noah","Levi","Jonah","Moses","Andrew","Job","Aaron","Jesus","Joseph"
"","","Slightly Negative","Highly Possitive","Highly Negative","Moderately Negative","Slightly Possitive","Moderately Possitive","Idle","Moderately Negative","Idle"
"","","","","","","","","","00:00:08.3116124",""
"","","","","","00:00:01.2786309","","","","",""
"23","How many keys does a modern piano have?","89","90","86","85","92","93","91","87","88"
"","","Moderately Negative","Idle","Moderately Possitive","Slightly Possitive","Slightly Negative","Moderately Negative","Idle","Highly Negative","Highly Possitive"
"","","","","","00:00:02.3517025","","","","",""
"","","","","","","00:00:00.0837836","","","",""
"","","","","","","00:00:00.0855523","","","",""
"","","","00:00:00.2284754","","","","","","",""
"","","00:00:00.0213128","","","","","","","",""
"","","","","","00:00:00.0861775","","","","",""
"","","","","","","","","00:00:00.2138882","",""
"","","","","","","00:00:00.1117288","","","",""
"","","","","00:00:00.1123264","","","","","",""
"","","","","","","","00:00:00.1427597","","",""
"","","","","","","","","","","00:00:01.2703832"
"24","In a rainbow, what colour is the outer part of the arch?","Red","Violet","Magneta","Orange","Indigo","Cyan","Green","Yellow","Blue"
"","","Slightly Negative","Highly Possitive","Moderately Possitive","Moderately Negative","Slightly Possitive","Idle","Moderately Negative","Idle","Highly Negative"
"","","","","","","","","","","00:00:09.7641553"
"","","","","","","","00:00:00.6917057","","",""
"","","","","00:00:00.5282605","","","","","",""
"","","","00:00:01.4286505","","","","","","",""
"","","00:00:00.7643969","","","","","","","",""
"","","","","","00:00:00.6604341","","","","",""
"","","","","","","","","00:00:00.5150032","",""
"","","","","","","","","","00:00:00.2369979",""
"","","","","","","","","","","00:00:00.4129579"
"","","","","","","","00:00:00.0691893","","",""
"","","","00:00:00.7273885","","","","","","",""
"25","In Greek and Roman mythology, a multi-headed hound which guards the gates of Hades is called what?","Gaia","Siren","Barabas","Pluto","Hera","Iris","Cerberus","Pegasus","Gnasher"
"","","Slightly Negative","Moderately Negative","Idle","Idle","Moderately Possitive","Moderately Negative","Highly Possitive","Slightly Possitive","Highly Negative"
"","","","00:00:06.1716886","","","","","","",""
"","","","00:00:00.0449024","","","","","","",""
"","","","","","","00:00:00.0844796","","","",""
"","","","","","","","","","00:00:00.0653363",""
"","","","","","","","","00:00:00.1092974","",""
"","","","","","","","","00:00:01.2219648","",""
"26","Who played James Bond in You Only Live Twice?","Barry Nelson","Sean Connery","Bob Holness","Daniel Craig","Bob Simmons","Roger Moore","George Lazenby","David Niven","Richard Burton"
"","","Idle","Highly Possitive","Highly Negative","Idle","Slightly Possitive","Slightly Negative","Moderately Possitive","Moderately Negative","Moderately Negative"
"","","","","","","","","00:00:05.3892815","",""
"","","","","","","","","","00:00:00.0771631",""
"","","","","","","","","","00:00:01.2004056",""
"","","","","","","","00:00:00.0470162","","",""
"","","","","","","","00:00:00.8766800","","",""
"","","","","","","00:00:01.2959121","","","",""
"","","","","","00:00:00.9366525","","","","",""
"","","00:00:00.6480565","","","","","","","",""
"","","","00:00:02.3030665","","","","","","",""
"27","What is the more common name for the olfactory organ?","Mouth","Nose","Tongue","Liver","Hand","Kidney","Eye","Ear","Skin"
"","","Moderately Negative","Moderately Possitive","Highly Possitive","Idle","Moderately Negative","Idle","Slightly Negative","Highly Negative","Slightly Possitive"
"","","","00:00:02.3436773","","","","","","",""
"","","","00:00:01.4517373","","","","","","",""
"28","A gosling is the young of which bird?","Sparrow","Loon","Swallow","Gull","Swan","Duck","Chicken","Owl","Goose"
"","","Moderately Negative","Moderately Negative","Idle","Highly Negative","Idle","Moderately Possitive","Slightly Possitive","Slightly Negative","Highly Possitive"
"","","","00:00:04.4917220","","","","","","",""
"","","","","","","","00:00:00.1315555","","",""
"","","","","","","","","","00:00:00.1511008",""
"","","","","","","","","","","00:00:01.0814163"
"29","What material gives Mars its reddish appearance?","Silicon oxide","Copper oxide","Lead tetroxide","Aluminium oxide","Nickel oxide","Zinc oxide","Cobalt oxide","Antimoney tetroxide","Iron oxide"
"","","Moderately Negative","Moderately Negative","Highly Possitive","Slightly Negative","Moderately Possitive","Slightly Possitive","Idle","Idle","Highly Negative"
"","","","","","","","","","","00:00:05.8539297"
"","","","","","","","","","","00:00:01.2356497"
"30","Which soccer club plays at the Estadio Santiago Bernabeu?","Inter Milan","Juventus","Barcelona","Real Madrid","AC Milan","Atletico Madrid","Napoli","Santiago Bernabeu","AS Roma"
"","","Idle","Highly Possitive","Moderately Possitive","Highly Negative","Moderately Negative","Moderately Negative","Slightly Possitive","Slightly Negative","Idle"
"","","","","","","","","","","00:00:10.3693776"
"","","","","","","","","","00:00:00.8861797",""
"","","","","","","","","00:00:01.0977459","",""
"","","","","","00:00:01.4075044","","","","",""
"","","","","","","00:00:01.8402472","","","",""
"","","","","","","","00:00:01.3005518","","",""
"","","","","00:00:00.9569882","","","","","",""
"","","","00:00:00.7978177","","","","","","",""
"","","00:00:00.7936707","","","","","","","",""
"","","","00:00:00.0458907","","","","","","",""
"","","","","00:00:01.6123800","","","","","",""
"31","How many countries are members of the European Union?","27","33","21","16","30","29","15","24","18"
"","","Highly Negative","Idle","Moderately Negative","Highly Possitive","Slightly Possitive","Moderately Negative","Moderately Possitive","Idle","Slightly Negative"
"","","","","","","","","00:00:04.5231347","",""
"","","00:00:00.7505597","","","","","","","",""
"","","","00:00:00.6904331","","","","","","",""
"","","","","00:00:00.8104675","","","","","",""
"","","","","","","","00:00:00.8894178","","",""
"","","","","","","","","","","00:00:00.8579530"
"","","","","","","","","","00:00:01.1671665",""
"","","","","","","","","00:00:01.1686839","",""
"","","","","","00:00:00.8954329","","","","",""
"","","","","","","00:00:01.0683420","","","",""
"","","","","","","","","","00:00:01.1464765",""
"32","How many countries are there in Africa?","76","45","67","54","42","50","1","24","40"
"","","Moderately Negative","Highly Negative","Slightly Negative","Highly Possitive","Moderately Negative","Moderately Possitive","Idle","Idle","Slightly Possitive"
"","","","","","","","","","00:00:05.2430577",""
"","","","","","","","","00:00:00.7711084","",""
"","","","","","","","","","00:00:00.5483072",""
"","","","","","","","","","","00:00:00.6241082"
"","","","","","","","00:00:00.0215881","","",""
"","","","","","","","00:00:00.9992278","","",""
"","","","","00:00:00.8169657","","","","","",""
"","","","00:00:00.7099089","","","","","","",""
"","","","","","","00:00:00.0255285","","","",""
"","","","","","","00:00:00.6016629","","","",""
"","","","","","00:00:01.0533209","","","","",""
"33","The three largest oil producing countries are in the world are?","USA, Russia, Iran","Iraq, Iran, UAE","Russia, USA, Iraq","UAE, Russia, Iran","Saudi Arabia, Iran, Iraq","UAE, USA, Saudi Arabia","Saudi Arabia, Russia, USA","Iraq, UAE, Saudi Arabia","Iran, Saudi Arabia, USA"
"","","Slightly Negative","Idle","Highly Possitive","Highly Negative","Moderately Possitive","Moderately Negative","Slightly Possitive","Idle","Moderately Negative"
"","","","","","00:00:06.1570236","","","","",""
"","","00:00:05.4360056","","","","","","","",""
"","","00:00:01.7475545","","","","","","","",""
"","","","00:00:00.0429445","","","","","","",""
"","","","","00:00:03.1495723","","","","","",""
"","","","","","","","00:00:01.3675898","","",""
"","","","","00:00:02.5080170","","","","","",""
"","","","","","","00:00:00.7796000","","","",""
"","","","","","","","","","00:00:00.0872435",""
"","","","","","","","","","","00:00:00.9677098"
"","","","","","","","","","00:00:01.2267838",""
"","","","","","","","","00:00:01.6877097","",""
"","","","","","00:00:00.6645757","","","","",""
"","","","","","","00:00:01.7066888","","","",""
"34","Who is called the father of Economics?","Adam Smith","Jan Tinbergen","Milton Friedman","Joseph Stiglitz","Robert J. Shiller","John Maynard Keynes","Karl Marx","Paul Krugman","Lawrence Summers"
"","","Slightly Possitive","Moderately Negative","Highly Possitive","Highly Negative","Idle","Moderately Possitive","Moderately Negative","Idle","Slightly Negative"
"","","","","","","","","","","00:00:06.2665162"
"","","","","","","","","","","00:00:00.0233146"
"","","","","","","","","","","00:00:00.7342764"
"","","","","","","","","","00:00:00.9665626",""
"","","","","","","","00:00:00.8285915","","",""
"","","","","","","","","00:00:00.6864877","",""
"","","","","","00:00:00.7880197","","","","",""
"","","","","","","00:00:00.7648647","","","",""
"","","","","00:00:00.9407614","","","","","",""
"","","","00:00:00.7200618","","","","","","",""
"","","00:00:00.4671000","","","","","","","",""
"","","","00:00:00.0436146","","","","","","",""
"","","","","00:00:00.4112279","","","","","",""
"35","In which year was the new currency Euro introduced?","2001","1988","2002","1990","1999","1993","1995","1884","2005"
"","","Moderately Negative","Moderately Possitive","Slightly Possitive","Slightly Negative","Highly Possitive","Highly Negative","Idle","Idle","Moderately Negative"
"","","","","00:00:03.2301679","","","","","",""
"","","","","","","","00:00:00.0205620","","",""
"","","","","","","00:00:01.1955308","","","",""
"","","","","00:00:00.9250865","","","","","",""
"","","","","","","","00:00:00.6464814","","",""
"","","","","","","","","","","00:00:00.7378192"
"","","","","","","","","","00:00:00.6520714",""
"","","","","","","","","00:00:00.8475790","",""
"","","","","","00:00:00.6277004","","","","",""
"","","00:00:00.6193368","","","","","","","",""
"","","","00:00:00.4758304","","","","","","",""
"","","","","","","00:00:00.7270246","","","",""
"36","Which country is estimated to have Worlds largest Shale gas reserve?","Saudi Arabia","USA","China","Russia","Iraq","Canada","Iran","Qatar","UAE"
"","","Moderately Negative","Slightly Negative","Highly Possitive","Slightly Possitive","Moderately Negative","Moderately Possitive","Idle","Idle","Highly Negative"
"","","","","","","00:00:02.1497368","","","",""
"","","","00:00:00.3364204","","","","","","",""
"","","00:00:00.7301441","","","","","","","",""
"","","","00:00:00.8332490","","","","","","",""
"","","","","00:00:00.8225352","","","","","",""
"","","","","","","","00:00:00.6894137","","",""
"","","","","","","","","","","00:00:00.7220016"
"","","","","","","","","","00:00:00.7734058",""
"","","","","","","00:00:00.7130762","","","",""
"","","","","","00:00:00.9056567","","","","",""
"","","","","","","","","00:00:01.0288676","",""
"","","","","","00:00:00.9634963","","","","",""
"","","","00:00:00.0214219","","","","","","",""
"","","","","00:00:00.2642195","","","","","",""
"","","","","00:00:00.7381948","","","","","",""
"37","World largest producer of uranium is?","USA","China","Russia","North Korea","UK","Israel","Brazil","Canada","Germany"
"","","Moderately Possitive","Slightly Negative","Idle","Moderately Negative","Idle","Slightly Possitive","Highly Possitive","Moderately Negative","Highly Negative"
"","","","","","","00:00:04.7009841","","","",""
"","","","00:00:00.0201167","","","","","","",""
"","","00:00:00.8983531","","","","","","","",""
"","","","00:00:00.6705716","","","","","","",""
"","","","","00:00:00.7381804","","","","","",""
"","","","","","","","00:00:01.0574875","","",""
"","","","","","","","","","","00:00:00.7283106"
"","","","","","","","","","00:00:00.8161091",""
"","","","","","","","","00:00:00.8176656","",""
"","","","","","00:00:00.8697467","","","","",""
"","","","","","","00:00:00.5859304","","","",""
"","","","","","","","","00:00:01.1134060","",""
