"ID","Question","Option1","Option2","Option3","Option4","Option5","Option6","Option7","Option8","Option9"
"","","Moderately Negative","Highly Negative","Slightly Possitive","Idle","Slightly Negative","Moderately Possitive","Moderately Negative","Highly Possitive","Idle"
"","","","","","","00:00:04.4702262","","","",""
"","","00:00:00.5840611","","","","","","","",""
"","","","00:00:01.4893580","","","","","","",""
"","","","","00:00:00.5191997","","","","","",""
"","","","","","","","00:00:00.0479192","","",""
"","","","","","","00:00:00.6509057","","","",""
"","","","","","00:00:01.0522661","","","","",""
"","","","","","","","","00:00:01.3351573","",""
"","","","","","","","","","00:00:01.3297293",""
"","","","","","","","","","","00:00:01.1396899"
"34","Who is called the father of Economics?","John Maynard Keynes","Adam Smith","Robert J. Shiller","Lawrence Summers","Joseph Stiglitz","Paul Krugman","Milton Friedman","Jan Tinbergen","Karl Marx"
"","","Moderately Negative","Slightly Negative","Slightly Possitive","Moderately Possitive","Idle","Idle","Moderately Negative","Highly Negative","Highly Possitive"
"","","","","","","","","","","00:00:03.1120769"
"","","","","","","00:00:00.0219232","","","",""
"","","","","","00:00:00.0221503","","","","",""
"","","00:00:00.4181016","","","","","","","",""
"","","","","","00:00:00.1854303","","","","",""
"","","","","","","00:00:00.5030708","","","",""
"","","","","","","","00:00:00.6264985","","",""
"","","","","","","","","","","00:00:01.6452097"
"","","","","","","","","","00:00:00.7476969",""
"","","","","","","","","","","00:00:00.9074367"
"35","In which year was the new currency Euro introduced?","2002","2001","2005","1990","1995","1988","1999","1993","1884"
"","","Highly Negative","Slightly Possitive","Idle","Idle","Moderately Negative","Highly Possitive","Slightly Negative","Moderately Possitive","Moderately Negative"
"","","","","","","","","","","00:00:02.8946713"
"","","","","","00:00:00.1359478","","","","",""
"","","","","","00:00:00.1150948","","","","",""
"","","00:00:00.5630884","","","","","","","",""
"36","Which country is estimated to have Worlds largest Shale gas reserve?","UAE","USA","Canada","Iran","Saudi Arabia","Qatar","China","Iraq","Russia"
"","","Moderately Possitive","Idle","Moderately Negative","Slightly Possitive","Idle","Highly Negative","Moderately Negative","Highly Possitive","Slightly Negative"
"","","","","","","00:00:06.3970859","","","",""
"37","World largest producer of uranium is?","Brazil","USA","Germany","China","North Korea","Canada","UK","Israel","Russia"
"","","Moderately Possitive","Highly Possitive","Idle","Slightly Possitive","Highly Negative","Moderately Negative","Idle","Slightly Negative","Moderately Negative"
"","","","","","","00:00:05.9474935","","","",""
"","","","","","","","","","00:00:00.5992349",""
"","","","","","","","","","","00:00:00.7810102"
"","","","","","","","00:00:00.6749908","","",""
"","","","","00:00:00.7432514","","","","","",""
"","","","00:00:01.1764988","","","","","","",""
"","","00:00:01.2216254","","","","","","","",""
"","","","","","00:00:00.4207857","","","","",""
"","","","00:00:00.8104927","","","","","","",""
"38","Which Embassy was the scene of the 1980 Special Air Service raid in South Kensington, London?","German","French","Saudi Arabian","Iranian","American","Canadian","Jordanian","Iraqi","Russian"
"","","Moderately Negative","Highly Negative","Idle","Highly Possitive","Moderately Possitive","Idle","Slightly Possitive","Moderately Negative","Slightly Negative"
"","","","00:00:11.7215672","","","","","","",""
"","","","","","","00:00:00.1390033","","","",""
"","","","","","","","","","00:00:00.5803924",""
"","","","","","","","","","","00:00:00.9538302"
"","","","","","","","00:00:00.4759522","","",""
"","","","","00:00:00.6805795","","","","","",""
"","","","00:00:00.5435762","","","","","","",""
"","","","","","","00:00:00.7998563","","","",""
"","","","","","00:00:00.5496253","","","","",""
"","","00:00:00.0868946","","","","","","","",""
"","","00:00:00.4471639","","","","","","","",""
"","","","","","","00:00:00.3764319","","","",""
"39","Which dinosaur name means roof lizard?","Ankylosaurus","Stegosaurus","Allosaurus","Albertosaurus","Triceratops","Tyrannosaurus","Troodon","Spinosaurus","Pteradactyl"
"","","Highly Negative","Highly Possitive","Moderately Negative","Slightly Possitive","Slightly Negative","Idle","Moderately Possitive","Moderately Negative","Idle"
"","","","","","","","00:00:02.4463259","","",""
"","","","","","","00:00:00.0239985","","","",""
"","","","00:00:00.0454352","","","","","","",""
"","","","00:00:00.6179499","","","","","","",""
"","","","00:00:00.0667145","","","","","","",""
"","","","","00:00:00.5260739","","","","","",""
"","","","","","","00:00:02.7448821","","","",""
"","","","","","00:00:00.9113591","","","","",""
"","","00:00:00.5261955","","","","","","","",""
"40","Blue Mountain Coffee comes from where?","Japan","Chile","Bahamas","Kenya","Thailand","Jamaica","Brazil","Colombia","Costa Rica"
"","","Highly Negative","Highly Possitive","Moderately Negative","Slightly Possitive","Idle","Moderately Negative","Moderately Possitive","Idle","Slightly Negative"
"","","00:00:05.9778439","","","","","","","",""
"41","Which chemical element has the atomic number of 79?","Mercury","Platinum","Silver","Uranium","Silver","Lead","Gold","Nickel","Iron"
"","","Moderately Negative","Moderately Possitive","Moderately Negative","Slightly Negative","Highly Negative","Slightly Possitive","Idle","Idle","Highly Possitive"
"","","","","00:00:02.2663302","","","","","",""
"42","Which is the only work Mozart wrote whose home key is E minor?","Violin Sonata No. 21","Requiem","Piano Concerto No. 3","The Magic Flute","Piano Sonata No. 11","Symphony No. 40","Horn Concerto No. 4","Andante for Flute and Orchestra","Clarinet Concerto"
"","","Highly Possitive","Idle","Moderately Negative","Idle","Moderately Negative","Slightly Negative","Moderately Possitive","Slightly Possitive","Highly Negative"
"","","","","00:00:03.1063810","","","","","",""
"","","","00:00:00.0906895","","","","","","",""
"","","00:00:00.7642014","","","","","","","",""
"","","","00:00:00.5817070","","","","","","",""
"","","","","00:00:00.6317120","","","","","",""
"","","","00:00:00.0452877","","","","","","",""
"","","00:00:00.7140133","","","","","","","",""
"43","Which 1957 Treaty created the European Economic Community?","Paris","Nice","Moscow","Brussels","London","Berlin","Madrid","Stockholm","Rome"
"","","Slightly Possitive","Idle","Highly Negative","Moderately Negative","Slightly Negative","Moderately Possitive","Moderately Negative","Idle","Highly Possitive"
"","","00:00:02.7642389","","","","","","","",""
"","","","00:00:00.9685441","","","","","","",""
"","","","","","","00:00:00.7219464","","","",""
"","","","","","","","00:00:00.6909100","","",""
"","","","","","","","","","","00:00:00.5407851"
"","","","","","","","","","00:00:00.6922726",""
"","","","","","","","","00:00:00.9474680","",""
"","","","","","","00:00:00.0467263","","","",""
"","","","","00:00:00.1588673","","","","","",""
"","","","","00:00:02.5716803","","","","","",""
