"ID","Question","Option1","Option2","Option3","Option4","Option5","Option6","Option7","Option8","Option9"
"","","","","","","","","","","00:00:01.4854780"
"","","","","","","","","","00:00:00.0677679",""
"","","","","","00:00:01.1794692","","","","",""
"38","What is considered the king of herbs by many cookery authors?","Dill","Borage","Tea","Rosemary","Thyme","Oregano","Basil","Parsley","Lemon balm"
"","","Slightly Possitive","Idle","Idle","Highly Negative","Slightly Negative","Moderately Negative","Highly Possitive","Moderately Possitive","Moderately Negative"
"","","00:00:10.3294039","","","","","","","",""
"","","","00:00:00.0462500","","","","","","",""
"","","","","","","00:00:00.1811865","","","",""
"","","","","","","","","","00:00:02.4573288",""
"","","","","","","00:00:01.1907922","","","",""
"","","","","","","00:00:01.2121937","","","",""
"","","","","","","","","00:00:02.3431882","",""
"39","Who is the writer of Adventures of Robinson Crusoe?","Daniel Defoe","Anthony Burgess","Stephen King","Ernest Hemingway","Jules Verne","Jean-Jacques Rousseau","Ray Bradbury","George Orwell","Mark Twain"
"","","Highly Possitive","Moderately Negative","Slightly Possitive","Moderately Possitive","Moderately Negative","Idle","Highly Negative","Slightly Negative","Idle"
"","","","00:00:11.0377718","","","","","","",""
"","","","","","","00:00:00.0682892","","","",""
"","","","","","","","","","00:00:00.0219202",""
"","","","","","","","","","","00:00:06.4327363"
"","","","","","","","","","00:00:02.6412300",""
"","","","","","","","","","","00:00:00.4255935"
"40","Which one was the first web based e-mail service?","FastMail","AOL","Gmail","GMX","Hotmail","Yandex","Zoho","Mail.com","Yahoo! Mail"
"","","Slightly Negative","Moderately Negative","Idle","Idle","Highly Possitive","Moderately Negative","Moderately Possitive","Slightly Possitive","Highly Negative"
"","","","00:00:02.0838096","","","","","","",""
"","","00:00:00.2699467","","","","","","","",""
"","","00:00:00.0997643","","","","","","","",""
"","","","00:00:02.2869184","","","","","","",""
"","","","","00:00:01.5918235","","","","","",""
"","","","","","","00:00:06.0538021","","","",""
"","","","","","00:00:01.2444401","","","","",""
"","","","","","","","","00:00:01.0867350","",""
"","","","","","","","","","00:00:01.5990384",""
"","","","","","","","","","","00:00:05.3760881"
"","","","","","","00:00:00.0221921","","","",""
"","","","00:00:01.8961186","","","","","","",""
"","","","","","","00:00:00.5220620","","","",""
"41","Celsius and Fahrenheit show the same temperature at:","0","459","273","-40","100","12","-273","-32","116"
"","","Slightly Possitive","Idle","Moderately Possitive","Highly Possitive","Highly Negative","Moderately Negative","Slightly Negative","Idle","Moderately Negative"
"","","","","00:00:14.9283107","","","","","",""
"","","","","","","00:00:00.2513434","","","",""
"","","","","","","","","","00:00:01.6632370",""
"","","","","","","","","00:00:01.1812982","",""
"","","","","","00:00:01.6932065","","","","",""
"","","","","","","00:00:01.0869333","","","",""
"","","","","","","","00:00:00.8485883","","",""
