"ID","Question","Option1","Option2","Option3","Option4","Option5","Option6","Option7","Option8","Option9"
"14","World War I commenced in:","1880","1940","1899","1958","1914","1922","1953","1901","1963"
"","","Slightly Negative","Slightly Possitive","Idle","Moderately Possitive","Highly Possitive","Highly Negative","Moderately Negative","Moderately Negative","Idle"
"","","","","","","","","","00:00:06.7075040",""
"","","","","","","00:00:03.7274875","","","",""
"15","The small republic of San Marino is completely surrounded by which larger country?","Iraq","India","Iceland","Ireland","Israel","Italy","Iran","Japan","Indonesia"
"","","Slightly Possitive","Highly Possitive","Moderately Possitive","Idle","Moderately Negative","Moderately Negative","Slightly Negative","Highly Negative","Idle"
"","","","","","","00:00:02.7137123","","","",""
"","","","","","","00:00:00.0657249","","","",""
"","","","","","","","00:00:06.0592768","","",""
"16","What is cherry blossom known as in Japanese?","Sonora","Sayonara","Sumach","Samurai","Sirrah","Sakura","Sophora","Sarah","Sudoku"
"","","Moderately Possitive","Idle","Slightly Negative","Moderately Negative","Highly Negative","Highly Possitive","Moderately Negative","Slightly Possitive","Idle"
"","","","","","","00:00:02.3327586","","","",""
"","","","","","","00:00:00.0191131","","","",""
"","","","","","","","00:00:01.6088615","","",""
"","","","","","","00:00:00.0399701","","","",""
"","","","","","00:00:00.1123745","","","","",""
"","","","","","00:00:01.2038628","","","","",""
"","","","","","","","","","00:00:00.0222686",""
"","","","","","","","","","","00:00:01.2600661"
"","","","","","","","00:00:01.0461427","","",""
"17","The Spanish flag consists of which two colours?","Green and blue","Black and green","Red and yellow","Yellow and green","Black and red","Green and white","Red and Blue","White and yellow","Blue and yellow"
"","","Slightly Possitive","Slightly Negative","Idle","Highly Possitive","Moderately Negative","Idle","Highly Negative","Moderately Negative","Moderately Possitive"
"","","","","","","","00:00:08.4322663","","",""
"","","","","","","00:00:00.0252959","","","",""
"","","","","00:00:00.0220562","","","","","",""
"","","","","00:00:01.0239672","","","","","",""
"","","","","","","","00:00:00.0198559","","",""
"","","","","","","00:00:00.0231977","","","",""
"","","","","","","","","","00:00:00.6798458",""
"","","","","","","","","00:00:01.2829377","",""
"","","","","","00:00:01.5447802","","","","",""
"","","","00:00:00.0232043","","","","","","",""
"","","","","00:00:01.1214865","","","","","",""
"18","For what occupation was Jesus trained?","Holster","Hind","Chandler","Teacher","Carpenter","Butcher","Haymonger","Jagger","Lumberjack"
"","","Moderately Negative","Moderately Possitive","Slightly Negative","Moderately Negative","Highly Possitive","Idle","Slightly Possitive","Highly Negative","Idle"
"","","","","00:00:02.0379705","","","","","",""
"","","","","","","00:00:01.6704529","","","",""
"","","","","","","","00:00:00.7741841","","",""
"","","","00:00:00.9176839","","","","","","",""
"","","","","","","00:00:00.0214862","","","",""
"","","","","","00:00:00.0215100","","","","",""
"","","","","","00:00:00.9922245","","","","",""
"","","","","","","","","","00:00:00.7177984",""
"","","","","","","00:00:01.3251976","","","",""
"","","","","","","","","","00:00:01.5377902",""
"","","","","","","","","","","00:00:00.9503289"
"","","","","","","","","","00:00:00.0415197",""
"","","","","","","","","00:00:01.5251242","",""
"","","","","","00:00:01.0667576","","","","",""
"","","00:00:00.9089209","","","","","","","",""
"","","","00:00:00.0431326","","","","","","",""
"","","","","00:00:00.2612383","","","","","",""
"","","","00:00:01.8265931","","","","","","",""
"","","","","00:00:01.6806508","","","","","",""
"","","","","","","","00:00:02.6486923","","",""
"","","","","","","","","","","00:00:00.9190632"
"","","","","","","","","","00:00:00.9238985",""
"","","","","","","00:00:00.5234926","","","",""
"19","What is the capital of the Taiwan?","Kathmandu","Manila","Jakarta","Bangkok","Hanoi","Lhasa","Taipei","Dhaka","Kuala Lumpur"
"","","Highly Possitive","Moderately Negative","Idle","Slightly Negative","Slightly Possitive","Moderately Possitive","Idle","Moderately Negative","Highly Negative"
"","","","","","","","","","","00:00:05.3716774"
"","","","","","","","","00:00:01.2879743","",""
"","","","","","00:00:01.0469104","","","","",""
"","","00:00:00.9982856","","","","","","","",""
"","","","00:00:00.8679604","","","","","","",""
"","","","","00:00:00.7538589","","","","","",""
"","","","","","","","00:00:01.1483147","","",""
"","","","","","","","","","","00:00:00.9557313"
"","","","","","","","","","00:00:01.0828402",""
"","","","","","","00:00:01.0731129","","","",""
"","","","","","","","","00:00:00.7216678","",""
"20","In which country will you find Machu Picchu?","Chile","Uraguay","Colombia","Peru","Ecuador","Mexico","Brazil","Argentina","Paraguay"
"","","Idle","Highly Possitive","Slightly Possitive","Moderately Negative","Idle","Highly Negative","Moderately Possitive","Moderately Negative","Slightly Negative"
"","","","","","","00:00:04.7861412","","","",""
"","","","","","00:00:01.6406166","","","","",""
"","","","","","","","","","00:00:00.5335686",""
"","","","","","","","","","","00:00:00.4594632"
"","","","","","","","00:00:00.4099941","","",""
"","","","","","","00:00:00.7115814","","","",""
"","","","00:00:00.0199824","","","","","","",""
"","","","00:00:01.2591998","","","","","","",""
"","","","","","00:00:00.3880785","","","","",""
"21","Which tree grows from an acorn?","Hawthorn","Ash","Oak","Larch","Lime","Pine","Birch","Elm","Maple"
"","","Idle","Highly Negative","Highly Possitive","Slightly Negative","Slightly Possitive","Moderately Negative","Moderately Possitive","Moderately Negative","Idle"
"","","","","","","00:00:06.0723445","","","",""
"","","","","","","","00:00:00.4919731","","",""
"","","","","","","","","","","00:00:00.3400720"
"","","","","","","","","","00:00:00.4075191",""
"","","","","","","00:00:00.2957123","","","",""
"","","","00:00:00.3479487","","","","","","",""
"","","00:00:00.3246095","","","","","","","",""
"","","","","","00:00:00.0438994","","","","",""
"","","","","","00:00:00.3439649","","","","",""
"","","","","","","","","00:00:00.4195186","",""
"","","","","","","00:00:00.0217516","","","",""
"","","","00:00:00.0197051","","","","","","",""
"","","","","00:00:00.2737443","","","","","",""
"22","Name the country which is the craddle of western classic music, known as The land of music?","Belgium","Austria","France","United States","Netherlands","England","Sweden","Switzerland","Germany"
"","","Idle","Highly Possitive","Slightly Negative","Moderately Negative","Slightly Possitive","Idle","Moderately Possitive","Highly Negative","Moderately Negative"
"","","","","00:00:09.0797084","","","","","",""
"","","","00:00:01.0476132","","","","","","",""
"","","00:00:00.9526984","","","","","","","",""
"","","","","","00:00:00.6953395","","","","",""
"","","","","","","00:00:00.3283281","","","",""
"","","","","","","","00:00:00.3942985","","",""
"","","","","","","","","","","00:00:00.8719978"
"","","","","","","","","","00:00:00.4621461",""
"","","","","","","","","00:00:00.5022882","",""
"","","","","","","","","","00:00:00.0452362",""
"","","","","","","00:00:00.2008448","","","",""
"","","","00:00:00.3327657","","","","","","",""
"23","Where is the headquarters of United Nations?","Moscow, Russia","Chicago, USA","Beijing, China","Geneva, Switzerland","London, UK","Los Angeles, USA","Paris, France","Berlin, Germany","New York City, USA"
"","","Moderately Negative","Slightly Possitive","Idle","Highly Possitive","Moderately Negative","Idle","Moderately Possitive","Slightly Negative","Highly Negative"
"","","","00:00:07.6475604","","","","","","",""
"","","","","","","","00:00:00.0185737","","",""
"","","","","","","","","","","00:00:00.0271564"
"","","","","","","","","","","00:00:00.9968634"
"","","","","","","","","","00:00:00.0225493",""
"","","","","","00:00:00.0415804","","","","",""
"","","","","","00:00:01.1924185","","","","",""
"","","","","","","00:00:01.0361762","","","",""
"","","","","","","","00:00:00.7619835","","",""
"","","","","00:00:00.9240952","","","","","",""
"","","","00:00:00.9346020","","","","","","",""
"","","00:00:00.4955955","","","","","","","",""
"","","","","","","00:00:00.0202793","","","",""
"","","","","","","","","","","00:00:00.0224114"
"","","","","","","","","","","00:00:00.0462864"
"","","","","","","","","","00:00:00.1545360",""
"","","","","","","","","","","00:00:01.9813556"
"24","Who is the writer of Adventures of Huckleberry Finn?","George Eliot","Mark Twain","Jules Verne","Agatha Christie","Ernest Hemingway","Shel Silverstein","Stephen King","Peter Lynch","Raymond Chandler"
"","","Slightly Negative","Moderately Possitive","Idle","Highly Possitive","Moderately Negative","Highly Negative","Idle","Slightly Possitive","Moderately Negative"
"","","","","","","","","","","00:00:06.1539723"
"","","","","","","","00:00:00.0225748","","",""
"","","","","00:00:00.0426585","","","","","",""
"","","","00:00:01.3989611","","","","","","",""
"","","","","00:00:00.4334712","","","","","",""
"","","","","","","","00:00:00.5855956","","",""
"","","","","","","00:00:00.4933451","","","",""
"","","","","","00:00:01.6039375","","","","",""
"","","","","","","","","00:00:00.0854101","",""
"","","","","","","","","00:00:00.5695455","",""
"","","","","","","","","","00:00:00.4149525",""
"","","","","","","","","","","00:00:00.4828208"
"","","","00:00:02.2154967","","","","","","",""
"25","Who is the writer of Brief History of Time?","Stephen Hawking","Albert Einstein","Neil deGrasse Tyson","Richard Dawkins","Kip S. Thorne","Michio Kaku","Alan Guth","Richard Feynman","Steven Weinberg"
"","","Highly Negative","Idle","Moderately Negative","Moderately Negative","Slightly Possitive","Idle","Slightly Negative","Moderately Possitive","Highly Possitive"
"","","","00:00:05.6084075","","","","","","",""
"","","00:00:00.0413526","","","","","","","",""
"","","00:00:00.7892358","","","","","","","",""
"","","","00:00:01.1127143","","","","","","",""
"","","","","00:00:00.9389775","","","","","",""
"","","","","","","","00:00:01.0054986","","",""
"","","","","","","","","","","00:00:00.9756588"
"","","","","","","","","","00:00:01.6869354",""
"","","","","","","00:00:00.7983457","","","",""
"","","","","","00:00:01.1600712","","","","",""
"","","","","","","","","00:00:03.2949103","",""
"","","","00:00:00.0425963","","","","","","",""
"","","00:00:00.1113090","","","","","","","",""
"","","","00:00:00.0234002","","","","","","",""
"","","","","00:00:00.1938707","","","","","",""
"","","","","","","","00:00:00.0217074","","",""
"","","","","","","00:00:00.0914276","","","",""
"","","00:00:00.0214054","","","","","","","",""
"","","00:00:00.0988543","","","","","","","",""
"","","","00:00:00.0077362","","","","","","",""
"","","","","","","","00:00:01.8919866","","",""
"","","","","","","00:00:00.0226184","","","",""
"","","00:00:00.9130395","","","","","","","",""
"26","Anemometer is an instrument used for measuring?","Age of stars","Objects speed","Wind speed","Water speed","Distance of stars from Earth","Size of stars","Light speed","Distance between two stars","Sound Speed"
"","","Slightly Possitive","Idle","Moderately Possitive","Highly Negative","Idle","Highly Possitive","Moderately Negative","Moderately Negative","Slightly Negative"
"","","00:00:02.0935426","","","","","","","",""
"","","","","00:00:00.0644671","","","","","",""
"","","","","00:00:01.0164164","","","","","",""
"","","","","","","","00:00:00.7767381","","",""
"","","","","","","","","","","00:00:01.0837296"
"","","","","","","","","","00:00:01.0327893",""
"","","","","","","00:00:01.2575043","","","",""
"","","","00:00:00.5022276","","","","","","",""
"","","","","","00:00:00.7346655","","","","",""
"","","","","","","","","00:00:01.2344097","",""
"","","","","","00:00:00.0216169","","","","",""
"","","00:00:02.3681847","","","","","","","",""
"","","","00:00:00.0917845","","","","","","",""
"","","","","00:00:03.6527393","","","","","",""
"","","","00:00:00.9752290","","","","","","",""
"","","00:00:00.6624082","","","","","","","",""
"","","","","","00:00:02.1556796","","","","",""
"27","What is the largest country in the world?","Argentina","Australia","United States","Canada","India","Kazakhistan","Russia","Brazil","China"
"","","Moderately Negative","Moderately Negative","Idle","Moderately Possitive","Highly Negative","Idle","Slightly Possitive","Highly Possitive","Slightly Negative"
"","","","","","00:00:06.3721705","","","","",""
"","","","","","","","","00:00:01.5247840","",""
"28","Which Space Shuttle broke apart 73 seconds into its flight on January 28, 1986?","Enterprise","Spirit","Opportunity","Endeavour","Colombia","Discovery","Challenger","Curiosity","Atlantis"
"","","Highly Possitive","Slightly Negative","Idle","Highly Negative","Moderately Negative","Moderately Negative","Idle","Slightly Possitive","Moderately Possitive"
"","","","","","","","","00:00:08.6944203","",""
"","","","","","","00:00:00.1310333","","","",""
"","","","","","","","00:00:00.8467453","","",""
"","","","","","","00:00:00.0208042","","","",""
"","","","","","","","","","00:00:00.0647033",""
"","","","","","","","","00:00:01.1061900","",""
"","","","","","","00:00:00.0227737","","","",""
"","","","","","","","00:00:00.0436690","","",""
"","","","","","","","00:00:01.4481735","","",""
"29","What is the colour of the flag of Libya?","Pink","Black","Yellow","Red","Green","Orange","Blue","White","Purple"
"","","Slightly Possitive","Slightly Negative","Moderately Negative","Idle","Highly Possitive","Moderately Negative","Moderately Possitive","Idle","Highly Negative"
"","","","","","","","","00:00:02.7679553","",""
"","","","","","","","","","00:00:01.4759780",""
"","","","","","","00:00:05.4573501","","","",""
"30","The ulna is a long bone in which part of the body?","Arm","Leg","Neck","Face","Chest","Pelvis","Hand","Ear","Foot"
"","","Moderately Possitive","Slightly Possitive","Idle","Slightly Negative","Highly Possitive","Moderately Negative","Moderately Negative","Idle","Highly Negative"
"","","","","","","00:00:06.1313317","","","",""
"","","","","","","00:00:01.2346326","","","",""
"","","","","","","","","","00:00:00.9280813",""
"","","","","","","","","","","00:00:00.7566662"
"","","","","","","","00:00:00.8479381","","",""
"","","","","00:00:00.7993989","","","","","",""
"","","","00:00:00.9960341","","","","","","",""
"","","00:00:01.2103385","","","","","","","",""
"","","","","","00:00:01.2022582","","","","",""
"","","","","","","","","00:00:01.0724233","",""
"","","","","","","00:00:00.0440935","","","",""
"","","","","","","00:00:00.2591680","","","",""
"","","","","","","","","","00:00:00.0249284",""
"","","","","","","00:00:00.0443919","","","",""
"","","","","","","00:00:00.0214688","","","",""
"","","","","","","","","00:00:00.0240865","",""
"","","","","","","","","00:00:00.0886131","",""
"","","","","","00:00:00.0228702","","","","",""
"","","","","","","00:00:00.2382115","","","",""
"","","","","","00:00:00.2350626","","","","",""
"","","","","","","00:00:00.2820274","","","",""
"","","","","","","","","","00:00:00.2014707",""
"","","","","","","00:00:00.5010241","","","",""
"31","Which musical family does the saxophone belong to?","Jazz","Strings","Percussion","Folk","Keyboard","Woodwind","Classic","Brass","Blues"
"","","Idle","Moderately Possitive","Slightly Possitive","Idle","Highly Negative","Moderately Negative","Slightly Negative","Moderately Negative","Highly Possitive"
"","","","","","","00:00:08.0797478","","","",""
"","","","","","","","00:00:01.1199375","","",""
"","","","","","","","","","","00:00:00.1552337"
"","","","","","","","","","00:00:00.7579206",""
"","","","","","","","","","","00:00:00.9335125"
"","","","","","","","00:00:00.6236660","","",""
"32","In what country would you find Mount Kilimanjaro?","Kazakhistan","Kenya","South Africa","Switzerland","United States","Colombia","Congo","Tanzania","Nepal"
"","","Idle","Slightly Negative","Idle","Slightly Possitive","Moderately Negative","Moderately Possitive","Highly Possitive","Highly Negative","Moderately Negative"
"","","","","","","","00:00:02.3008584","","",""
"","","","","","","00:00:00.0535051","","","",""
"","","","","","","00:00:00.0213775","","","",""
"","","","","","","","","","00:00:00.7694238",""
"","","","","","","","","00:00:00.0224474","",""
"","","","","","","","","00:00:00.9930964","",""
"","","","00:00:01.1428979","","","","","","",""
"","","","","","","00:00:00.1264394","","","",""
"","","","","","","","","00:00:01.7091731","",""
"","","","","","","","","","00:00:01.0849074",""
"","","","","","","","","","","00:00:00.5005494"
"","","","","","","","00:00:00.0643875","","",""
"","","","00:00:01.1535011","","","","","","",""
"33","Old Trafford stadium is located near what major city?","Edinburgh","London","Glasgow","Newcastle","Trafford","Liverpool","Manchester","Nottingham","Southampton"
"","","Idle","Moderately Possitive","Highly Possitive","Highly Negative","Slightly Negative","Idle","Moderately Negative","Slightly Possitive","Moderately Negative"
"","","","","","","","","00:00:07.0102490","",""
"","","","","","00:00:00.0220318","","","","",""
"","","00:00:01.0927151","","","","","","","",""
"","","","00:00:01.2055740","","","","","","",""
"","","","","00:00:00.7774408","","","","","",""
"","","","","","","","00:00:00.8887574","","",""
"","","","","","","","","","","00:00:01.1906598"
"","","","","","","","","","00:00:00.7706698",""
"","","","","","","00:00:01.1510175","","","",""
"","","","","","00:00:01.2813870","","","","",""
"","","","","","","","","00:00:01.3540407","",""
"","","","","","00:00:00.7847572","","","","",""
"","","","","","","","","","00:00:00.0645335",""
"","","","","","","","","","","00:00:01.0234633"
"","","","","","","00:00:01.5399369","","","",""
"","","","","","","","00:00:01.0123379","","",""
"","","","","00:00:00.7836969","","","","","",""
"","","","00:00:00.7819127","","","","","","",""
"","","","","","","00:00:00.0199076","","","",""
"","","","","","00:00:01.2020614","","","","",""
"","","","","","","","","00:00:01.8025207","",""
"34","Yellow Egg is a variety of which fruit?","Plum","Korean Melon","Apricot","Mango","Pear","Lemon","Melon","Pineapple","Carambola"
"","","Moderately Negative","Idle","Slightly Possitive","Moderately Negative","Idle","Highly Negative","Highly Possitive","Slightly Negative","Moderately Possitive"
"","","","","","","","","00:00:02.1464606","",""
"","","","","","","00:00:00.0856622","","","",""
"","","","","","","","00:00:01.2878159","","",""
"","","","","","","","","","","00:00:00.5872085"
"","","","","","","","","","00:00:00.8490751",""
"","","","","","","","","00:00:01.0814908","",""
"","","","","","00:00:01.0955170","","","","",""
"","","00:00:01.5357517","","","","","","","",""
"","","","00:00:01.2418144","","","","","","",""
"","","","","00:00:00.4227279","","","","","",""
"","","","","","","","00:00:00.9791994","","",""
"","","","","","","","","","","00:00:01.0667119"
"","","","","","","","","","00:00:00.6743422",""
"","","","","","","","","00:00:00.7585934","",""
"","","","","","00:00:00.0198406","","","","",""
"","","00:00:00.0432258","","","","","","","",""
"","","00:00:01.0173446","","","","","","","",""
"","","","00:00:00.0168296","","","","","","",""
"","","","","","","","00:00:00.6972716","","",""
"","","","","","","00:00:00.0222668","","","",""
"","","00:00:00.4580376","","","","","","","",""
"35","Hypophosphatasia affects what part of the body?","Liver","Brain","Blood","Muscles","Lungs","Nerves","Kidney","Bones","Eyes"
"","","Highly Possitive","Slightly Negative","Slightly Possitive","Idle","Idle","Moderately Possitive","Highly Negative","Moderately Negative","Moderately Negative"
"","","","00:00:02.0534955","","","","","","",""
"","","00:00:00.9914213","","","","","","","",""
"","","","00:00:01.0165483","","","","","","",""
"","","","","00:00:00.0866992","","","","","",""
"","","","","00:00:00.4575313","","","","","",""
"","","","","","","","00:00:01.1250023","","",""
"","","","","","","","","","","00:00:01.2377980"
"","","","","","","","","","00:00:00.8496369",""
"","","","","","","00:00:00.9612512","","","",""
"","","","","","00:00:01.0609176","","","","",""
"","","","","","","","","00:00:01.7525668","",""
"","","","","","","","","","","00:00:01.4364741"
"36","Who directed the 2001 re-make of the film Oceans 11?","Robert Rodriguez","Quentin Tarantino","Martin Scorsese","Wolfgang Petersen","Woody Allen","Steven Soderbergh","Tom Hanks","Tony Gilroy","James Cameron"
"","","Highly Negative","Idle","Moderately Negative","Moderately Possitive","Slightly Negative","Slightly Possitive","Moderately Negative","Highly Possitive","Idle"
"","","","","","00:00:04.3577852","","","","",""
"","","","","","","00:00:00.1799794","","","",""
"","","","","","","","","","00:00:01.2705330",""
"","","","","","00:00:00.7922954","","","","",""
"","","","","","","00:00:00.0432750","","","",""
"","","","","","","","00:00:00.9288078","","",""
"","","","","","","","","","","00:00:00.2029172"
"","","","","","","00:00:00.1322463","","","",""
"","","","","","","","","","","00:00:00.0263282"
"","","","","","","","","","00:00:00.0432973",""
"","","","","","00:00:00.0698536","","","","",""
"","","","","","","","","00:00:00.0219126","",""
"","","","","","","00:00:00.0307196","","","",""
"","","","00:00:00.4324511","","","","","","",""
"","","","","","","00:00:00.0241309","","","",""
