"ID","Question","Option1","Option2","Option3","Option4","Option5","Option6","Option7","Option8","Option9"
"","","","","","","","","","","00:00:00.3409524"
"18","For what occupation was Jesus trained?","Haymonger","Carpenter","Teacher","Hind","Chandler","Lumberjack","Holster","Butcher","Jagger"
"","","Moderately Negative","Highly Possitive","Slightly Possitive","Moderately Negative","Slightly Negative","Idle","Highly Negative","Idle","Moderately Possitive"
"","","","00:00:12.1543648","","","","","","",""
"19","What is the capital of the Taiwan?","Hanoi","Dhaka","Kuala Lumpur","Kathmandu","Jakarta","Manila","Lhasa","Bangkok","Taipei"
"","","Highly Negative","Highly Possitive","Moderately Negative","Moderately Negative","Slightly Possitive","Idle","Moderately Possitive","Slightly Negative","Idle"
"","","","00:00:04.2528064","","","","","","",""
"","","","","00:00:01.5473757","","","","","",""
"","","","","","","","00:00:00.0897007","","",""
"","","","","","","","","","","00:00:01.4659475"
"","","","","","","","00:00:01.2090012","","",""
"","","","","","","00:00:01.3672997","","","",""
"","","","00:00:01.2939434","","","","","","",""
"","","00:00:01.1030989","","","","","","","",""
"","","","","","00:00:01.6207299","","","","",""
"","","","","","","","","00:00:02.4023894","",""
"","","","","","","","","","00:00:01.5709147",""
"","","","","","","00:00:01.7949872","","","",""
"","","","00:00:01.0846510","","","","","","",""
"20","In which country will you find Machu Picchu?","Ecuador","Mexico","Chile","Argentina","Uraguay","Colombia","Brazil","Peru","Paraguay"
"","","Idle","Moderately Negative","Moderately Negative","Moderately Possitive","Highly Negative","Slightly Negative","Slightly Possitive","Highly Possitive","Idle"
"","","","","","","00:00:03.9839008","","","",""
"","","","00:00:00.2295804","","","","","","",""
"","","","00:00:00.5405622","","","","","","",""
"","","00:00:00.0673509","","","","","","","",""
"","","","","","00:00:00.3479155","","","","",""
"","","","","","","","","","00:00:03.0274584",""
"21","Which tree grows from an acorn?","Ash","Lime","Elm","Maple","Birch","Larch","Hawthorn","Oak","Pine"
"","","Moderately Negative","Slightly Possitive","Idle","Moderately Negative","Slightly Negative","Idle","Moderately Possitive","Highly Possitive","Highly Negative"
"","","","","","","00:00:06.3006402","","","",""
"","","","","","","","","","","00:00:00.3867807"
"22","Name the country which is the craddle of western classic music, known as The land of music?","Germany","United States","Sweden","England","France","Netherlands","Belgium","Austria","Switzerland"
"","","Moderately Possitive","Idle","Slightly Negative","Slightly Possitive","Highly Negative","Idle","Moderately Negative","Highly Possitive","Moderately Negative"
"","","","","","","","","","","00:00:03.3516636"
"","","","","","","00:00:00.6498766","","","",""
"","","","00:00:05.5645598","","","","","","",""
"","","","","00:00:00.0241809","","","","","",""
"","","","","00:00:01.1259512","","","","","",""
"","","","","","","","00:00:01.8945646","","",""
"","","","","","","","","","","00:00:01.0903560"
"","","","","","","","","","00:00:01.5340342",""
"","","","","","","00:00:01.2021111","","","",""
"","","","","","00:00:01.2450050","","","","",""
"","","00:00:01.8015140","","","","","","","",""
"","","","","","00:00:00.0224877","","","","",""
"","","","","","","","","00:00:01.8395859","",""
"","","","","","","","","","00:00:05.2752461",""
"23","Where is the headquarters of United Nations?","Moscow, Russia","Beijing, China","Berlin, Germany","Paris, France","Geneva, Switzerland","New York City, USA","London, UK","Chicago, USA","Los Angeles, USA"
"","","Idle","Moderately Possitive","Highly Negative","Idle","Slightly Negative","Highly Possitive","Moderately Negative","Moderately Negative","Slightly Possitive"
"","","","","","","","","","00:00:02.8717545",""
"","","","","","","00:00:00.2760059","","","",""
"","","","","","","00:00:00.4942484","","","",""
"","","00:00:01.4420259","","","","","","","",""
"","","","00:00:01.2621068","","","","","","",""
"","","","","00:00:00.7018284","","","","","",""
"","","","","","","","00:00:02.1547974","","",""
"","","","","","","00:00:01.0349867","","","",""
"","","","","","00:00:01.3283162","","","","",""
"","","","","","","","","00:00:01.3949720","",""
"","","","","","","","","","00:00:02.0549929",""
"","","","","","","","","","","00:00:01.6148283"
"","","","","","","","00:00:00.7701389","","",""
"24","Who is the writer of Adventures of Huckleberry Finn?","Agatha Christie","George Eliot","Mark Twain","Jules Verne","Ernest Hemingway","Shel Silverstein","Raymond Chandler","Stephen King","Peter Lynch"
"","","Slightly Negative","Idle","Highly Possitive","Moderately Negative","Idle","Moderately Possitive","Moderately Negative","Highly Negative","Slightly Possitive"
"","","","","","","","00:00:04.3821438","","",""
"","","","","","","","00:00:00.5651379","","",""
"","","","","","","","00:00:01.3217052","","",""
"","","","","","","00:00:02.3120344","","","",""
"","","","","00:00:01.3847458","","","","","",""
"25","Who is the writer of Brief History of Time?","Stephen Hawking","Steven Weinberg","Kip S. Thorne","Neil deGrasse Tyson","Michio Kaku","Richard Feynman","Richard Dawkins","Albert Einstein","Alan Guth"
"","","Moderately Possitive","Slightly Possitive","Highly Possitive","Slightly Negative","Moderately Negative","Highly Negative","Idle","Idle","Moderately Negative"
"","","","","00:00:04.6536213","","","","","",""
"","","","00:00:00.3894434","","","","","","",""
"","","","00:00:01.3381926","","","","","","",""
"","","00:00:01.3801118","","","","","","","",""
"","","","","","00:00:00.8748892","","","","",""
"","","","","","","00:00:01.0811183","","","",""
"","","","","","","","00:00:01.4736867","","",""
"","","","","","","","","","","00:00:01.9191665"
"","","","","","","","","","00:00:01.4459440",""
"","","","","","","","","00:00:01.5636797","",""
"","","","","","","","","","00:00:01.0447544",""
"","","","","","","00:00:01.2516532","","","",""
"","","","","","00:00:01.2929374","","","","",""
"","","00:00:01.5919930","","","","","","","",""
"","","","00:00:01.8947909","","","","","","",""
"","","","","00:00:01.1852572","","","","","",""
"26","Anemometer is an instrument used for measuring?","Light speed","Distance of stars from Earth","Wind speed","Sound Speed","Objects speed","Age of stars","Distance between two stars","Water speed","Size of stars"
"","","Moderately Negative","Highly Negative","Highly Possitive","Moderately Possitive","Idle","Moderately Negative","Slightly Possitive","Idle","Slightly Negative"
"","","","","","","","00:00:05.2014327","","",""
"","","","","","","00:00:00.0225196","","","",""
"","","","","","00:00:01.7726310","","","","",""
"","","","","","","","","00:00:01.2104234","",""
"","","","","","","","","","00:00:01.3359370",""
"","","","","","","","","","","00:00:00.9557083"
"","","","","","","","00:00:00.9533239","","",""
"","","","","00:00:01.3145580","","","","","",""
"","","","00:00:00.0418247","","","","","","",""
"","","","00:00:00.0464349","","","","","","",""
"","","","","00:00:00.5716443","","","","","",""
"27","What is the largest country in the world?","China","Canada","Brazil","Kazakhistan","Argentina","United States","Australia","Russia","India"
"","","Highly Negative","Moderately Negative","Idle","Moderately Possitive","Moderately Negative","Slightly Possitive","Idle","Highly Possitive","Slightly Negative"
"","","","","00:00:08.6528856","","","","","",""
"","","","","","","","","","00:00:01.2324995",""
"","","00:00:00.1372993","","","","","","","",""
"","","00:00:01.4308259","","","","","","","",""
"","","","","","00:00:00.0276084","","","","",""
"","","","","","","","","","00:00:01.2945200",""
"28","Which Space Shuttle broke apart 73 seconds into its flight on January 28, 1986?","Atlantis","Endeavour","Opportunity","Spirit","Enterprise","Challenger","Curiosity","Discovery","Colombia"
"","","Moderately Negative","Idle","Moderately Possitive","Slightly Negative","Moderately Negative","Highly Possitive","Highly Negative","Slightly Possitive","Idle"
"","","","00:00:02.8060532","","","","","","",""
"","","","00:00:00.6803292","","","","","","",""
"","","","","","00:00:01.5646602","","","","",""
"","","","","","","00:00:00.0243835","","","",""
"","","","","","","","00:00:01.4611286","","",""
"29","What is the colour of the flag of Libya?","Yellow","Blue","White","Pink","Red","Green","Purple","Orange","Black"
"","","Moderately Negative","Slightly Negative","Idle","Idle","Moderately Possitive","Highly Possitive","Slightly Possitive","Highly Negative","Moderately Negative"
"","","","","","","","00:00:04.0795580","","",""
"","","","","","","","00:00:02.3088894","","",""
"30","The ulna is a long bone in which part of the body?","Leg","Hand","Foot","Face","Ear","Neck","Arm","Pelvis","Chest"
"","","Idle","Highly Negative","Slightly Possitive","Moderately Possitive","Slightly Negative","Idle","Moderately Negative","Highly Possitive","Moderately Negative"
"","","","","","","","00:00:07.1344923","","",""
"","","","00:00:00.5933418","","","","","","",""
"","","","","","","","","00:00:05.5277622","",""
"31","Which musical family does the saxophone belong to?","Classic","Brass","Keyboard","Strings","Blues","Percussion","Woodwind","Jazz","Folk"
"","","Idle","Moderately Negative","Slightly Negative","Moderately Negative","Slightly Possitive","Idle","Highly Possitive","Moderately Possitive","Highly Negative"
"","","","","","","","","00:00:16.4291102","",""
"","","","","","","","","","00:00:01.0713732",""
"","","","","","","00:00:00.1391352","","","",""
"","","","00:00:01.6605111","","","","","","",""
"","","","","00:00:01.1638235","","","","","",""
"","","","","","","","00:00:00.8399741","","",""
"","","","","","","","","","","00:00:00.6998718"
"","","","","","","00:00:00.6696899","","","",""
"","","00:00:00.8973410","","","","","","","",""
"","","","","","00:00:02.0145376","","","","",""
"","","","","","","","","00:00:05.8369577","",""
"","","","","","","00:00:00.0217204","","","",""
"","","","00:00:00.5449806","","","","","","",""
"32","In what country would you find Mount Kilimanjaro?","Switzerland","Nepal","Congo","Kenya","Kazakhistan","South Africa","United States","Tanzania","Colombia"
"","","Slightly Possitive","Moderately Negative","Moderately Possitive","Idle","Moderately Negative","Idle","Slightly Negative","Highly Possitive","Highly Negative"
"","","","","","","","","00:00:07.2809505","",""
"","","","","","","","","","00:00:00.0220653",""
"","","","","","","","","","","00:00:00.1139513"
"","","","","","","","00:00:02.0804525","","",""
"","","","","","","","","","00:00:01.4956471",""
"33","Old Trafford stadium is located near what major city?","Nottingham","Glasgow","Southampton","Newcastle","Trafford","Edinburgh","London","Liverpool","Manchester"
"","","Moderately Negative","Highly Negative","Idle","Idle","Slightly Possitive","Moderately Negative","Moderately Possitive","Slightly Negative","Highly Possitive"
"","","","","","","","","","00:00:06.3868113",""
"","","","","","","00:00:00.1127860","","","",""
"","","","00:00:01.4804006","","","","","","",""
"","","","","00:00:01.6483010","","","","","",""
"","","","","","","","00:00:01.2861717","","",""
"","","","","","","","","","","00:00:02.1371619"
"","","","","","","","","","00:00:01.3329858",""
"","","","","","","","","00:00:01.2496527","",""
"","","","","","","","","","00:00:00.1632271",""
"","","","","","","","","","","00:00:01.6957318"
"34","Yellow Egg is a variety of which fruit?","Korean Melon","Apricot","Lemon","Melon","Pineapple","Plum","Pear","Mango","Carambola"
"","","Slightly Possitive","Idle","Slightly Negative","Moderately Negative","Moderately Negative","Highly Possitive","Highly Negative","Moderately Possitive","Idle"
"","","","","","","","","","","00:00:05.7445485"
"","","","","","","","00:00:01.9554698","","",""
"","","","","00:00:01.4527899","","","","","",""
"","","","00:00:02.0695797","","","","","","",""
"","","00:00:02.1948873","","","","","","","",""
"","","","","","00:00:01.4341954","","","","",""
"","","","","","","00:00:01.0101646","","","",""
"","","","","","","","","","00:00:01.1911524",""
"","","","","","","","","00:00:01.2476227","",""
"","","","","","","","","","00:00:00.1362245",""
"","","","","","","","00:00:02.3772077","","",""
"35","Hypophosphatasia affects what part of the body?","Muscles","Lungs","Eyes","Blood","Brain","Bones","Liver","Nerves","Kidney"
"","","Slightly Possitive","Moderately Negative","Moderately Negative","Idle","Moderately Possitive","Highly Possitive","Highly Negative","Slightly Negative","Idle"
"","","","","","","","00:00:11.0315913","","",""
"","","","","","","00:00:00.0232157","","","",""
"","","00:00:03.6929762","","","","","","","",""
"","","","","","00:00:00.0710632","","","","",""
"","","","","","","","","00:00:00.8151199","",""
"","","","","","","","","","00:00:00.8778336",""
"","","","","","","","","","","00:00:00.8256586"
"","","","","","","","00:00:01.9818255","","",""
"36","Who directed the 2001 re-make of the film Oceans 11?","James Cameron","Quentin Tarantino","Robert Rodriguez","Martin Scorsese","Woody Allen","Steven Soderbergh","Tom Hanks","Wolfgang Petersen","Tony Gilroy"
"","","Slightly Negative","Moderately Negative","Highly Negative","Idle","Slightly Possitive","Highly Possitive","Moderately Possitive","Idle","Moderately Negative"
"","","","","","","","00:00:06.4070600","","",""
"","","","","","","00:00:00.9445574","","","",""
"","","","","","00:00:00.8120175","","","","",""
"","","00:00:01.7415662","","","","","","","",""
"","","","00:00:01.0948940","","","","","","",""
"","","","","00:00:01.0982193","","","","","",""
"","","","","","","","00:00:00.0891733","","",""
"","","","","","","","","","","00:00:01.6321062"
"","","","","","","","","","00:00:01.2520170",""
"","","","","","","","","00:00:01.7350267","",""
"","","","","","00:00:02.6826587","","","","",""
"","","00:00:01.8362699","","","","","","","",""
"","","","00:00:01.7542369","","","","","","",""
"","","","","00:00:01.6166498","","","","","",""
"","","","","","","","00:00:02.0920735","","",""
"37","In the Republic of Ireland, the Yellow Pages are known as what?","Silver Pages","Purple pages","Red Pages","Green Pages","Rainbow Pages","Blue Pages","White Pages","Yellow Books","Golden Pages"
"","","Slightly Possitive","Idle","Moderately Possitive","Slightly Negative","Moderately Negative","Moderately Negative","Highly Negative","Idle","Highly Possitive"
"","","","","","","","00:00:07.7536420","","",""
"","","","","","","00:00:01.2193064","","","",""
"","","","","","","","","","00:00:01.0301407",""
"","","","","","","","","","","00:00:01.6510422"
"38","What is considered the king of herbs by many cookery authors?","Tea","Borage","Lemon balm","Oregano","Thyme","Basil","Dill","Rosemary","Parsley"
"","","Moderately Possitive","Idle","Moderately Negative","Moderately Negative","Idle","Highly Possitive","Slightly Possitive","Slightly Negative","Highly Negative"
"","","","","","","","","","","00:00:03.3984933"
"","","","","","","","","","","00:00:00.9832062"
"","","","","","","","00:00:01.3943390","","",""
"39","Who is the writer of Adventures of Robinson Crusoe?","George Orwell","Anthony Burgess","Jules Verne","Ernest Hemingway","Jean-Jacques Rousseau","Stephen King","Mark Twain","Daniel Defoe","Ray Bradbury"
"","","Moderately Possitive","Slightly Possitive","Idle","Idle","Moderately Negative","Moderately Negative","Slightly Negative","Highly Possitive","Highly Negative"
"","","","","","","","00:00:04.1857542","","",""
"","","","","","00:00:01.3289541","","","","",""
"","","","","","","","","00:00:01.4665033","",""
"","","","","","","","","","00:00:01.6262072",""
"40","Which one was the first web based e-mail service?","GMX","Zoho","Yahoo! Mail","AOL","Yandex","Hotmail","FastMail","Gmail","Mail.com"
"","","Moderately Negative","Highly Negative","Moderately Possitive","Idle","Slightly Negative","Highly Possitive","Idle","Slightly Possitive","Moderately Negative"
"","","","","","","","","","00:00:03.2295197",""
"","","","","","","00:00:00.7953408","","","",""
"","","","","","00:00:01.6277876","","","","",""
"","","","","","","00:00:00.0208787","","","",""
"","","","","00:00:01.0821361","","","","","",""
"","","","","","","","00:00:02.0938303","","",""
"41","Celsius and Fahrenheit show the same temperature at:","459","100","0","-273","116","273","-40","12","-32"
"","","Slightly Negative","Moderately Possitive","Idle","Highly Negative","Moderately Negative","Slightly Possitive","Highly Possitive","Moderately Negative","Idle"
"","","","","","","","00:00:09.6523843","","",""
"","","","","","","","","","","00:00:01.0833860"
"","","","","","","","","","00:00:00.0515888",""
"","","","","","","","","00:00:01.8433249","",""
"42","Exchange particle in Quark-Quark Interaction?","String","Proton","Gluon","Lepton","Quark","Electron","Boson","Neutron","Meson"
"","","Slightly Possitive","Slightly Negative","Highly Possitive","Moderately Negative","Moderately Negative","Idle","Moderately Possitive","Idle","Highly Negative"
"","","","","","","","","00:00:02.6259929","",""
"","","","","","","","","00:00:00.6126899","",""
"","","","","","","00:00:02.2596394","","","",""
"","","","","","00:00:00.7675264","","","","",""
"","","","","","","00:00:00.0213754","","","",""
"","","","","00:00:01.5233015","","","","","",""
"43","Fraction of volume of ice seen outside when immersed in water?","15.5%","10.5%","1.5%","90.5%","32.5%","20.5%","30.5%","75.5%","63.5%"
